4
10000
210000,3,1,1700,1967
236000,3,1,1300,1961
331000,3,1.75,1080,1954
365000,3,2.5,2653,2006
450000,3,2,2290,1960
770000,4,2.75,3820,2014
455000,4,2.5,2210,1997
405000,3,1.75,2390,1908
304900,4,1.75,2600,1969
170000,2,1,860,1931
2050000,5,3,3830,1905
780000,4,2.5,3500,2005
330000,3,3,2420,1988
370000,4,2.5,2720,1992
467000,5,2.25,2500,1979
405000,3,1.75,1670,1980
675000,5,2.25,2900,1985
500000,2,1,1640,1954
389999,4,2.5,1890,1968
630000,4,1.75,2950,1975
360000,4,2.5,2160,1992
580000,4,3,3280,1986
550000,3,2,1970,1929
879000,4,2.5,3360,1994
265000,3,2,1320,1993
446500,3,2.5,2650,1990
404000,3,1.5,2030,1963
267500,3,1.75,1590,1957
3080000,4,5,4550,2002
335000,3,2.5,2440,1998
576000,3,2.5,1940,1948
208633,3,2.5,2040,2006
315000,3,2.25,2200,1964
725000,3,1.75,1920,1913
550000,4,2.75,1800,1965
610750,4,2.25,2180,1984
550700,2,1,1010,1908
665000,4,2.75,3320,1960
834000,4,2.5,2370,1928
201000,5,1.75,1660,1915
2380000,5,2.5,3650,1921
1380000,4,3.25,4290,1997
1400000,4,3.25,4290,1997
305000,4,2.25,1950,1979
487000,3,2,2590,1948
390000,3,2.5,1930,1988
548000,2,1,1470,1916
268750,4,1,800,1943
819900,5,2.75,3150,2013
520000,3,2.25,2030,1984
230000,3,2,1450,2003
240000,3,1.75,1510,1969
232000,2,1,1240,1922
240500,2,1,1240,1922
274975,3,2.5,3030,1987
740000,4,2,2050,1922
186375,3,1,1000,1952
790000,3,2.25,2370,1977
880000,4,3.5,2800,1951
279000,6,1.75,2240,1955
295000,3,2,1810,1991
640000,2,1,1070,1924
940000,4,2,2490,1968
260000,4,2.5,1960,2003
559900,3,2.75,2930,2004
791500,4,2,1510,1911
265000,3,1.75,1420,1954
245000,3,1.75,1740,1954
485000,4,1.75,2560,1962
684000,4,3.5,3040,2010
425000,3,1.75,2500,1957
309600,4,1.75,1275,1991
552250,4,2.5,2580,2002
165000,4,1,1000,1943
239900,4,1,1000,1943
320000,2,1,1070,1930
206600,3,2,1390,1987
387000,4,1.75,2500,1973
299000,1,0.75,560,1967
855000,4,2.75,2270,1965
315000,3,1,1900,1954
437500,2,1,990,1907
252000,4,1.5,1550,1969
375000,4,1.75,2200,1955
300000,4,2.5,1910,2005
420000,4,1,1750,1954
900000,3,1,1330,1928
679900,3,2.5,2440,2000
463000,3,2.5,1640,1992
380000,5,2.5,2760,1978
329500,4,2.5,1820,1994
604950,3,2.5,2110,2013
795000,5,2.5,3040,1966
465000,3,2,1840,1994
673000,4,2.5,2990,2002
810000,4,2.5,3520,1991
785000,4,2.75,2440,1989
338000,4,3,2090,1986
280000,3,2.25,1430,1993
315000,4,2.25,2180,1954
530000,4,2.25,2180,1954
380000,5,3,3450,2004
297000,3,2.25,1450,1994
730000,4,2.5,3230,2004
450000,3,1.75,1640,1940
275000,3,3,1590,1997
595000,4,2,2020,1960
435000,3,1.5,1300,1904
270000,2,1.5,1380,1954
950000,3,3,4040,1986
389000,4,2.25,2130,2001
560000,4,2.25,2550,1968
1350000,5,3.5,4800,1998
799000,4,2.25,2510,1969
365500,3,2,1410,1983
252350,3,2,1650,1979
403950,4,2.5,2120,1993
385000,4,1.5,2040,1954
345000,4,1,1550,1957
490000,3,2.75,1980,1979
330000,3,2.5,1600,2005
927000,4,2.75,3300,1953
1120000,4,2.5,3840,1983
330000,2,1,1220,1950
530000,5,2.25,2720,1958
365000,4,2,1940,1962
378750,3,2.5,2160,1909
269900,4,1.75,1530,1968
557000,3,3.5,1710,2008
360000,4,1.75,3730,1974
352000,2,1,940,1937
437000,3,2.5,1750,1994
322500,4,2.5,1820,1994
650000,3,3.25,1510,2001
450000,3,2,1290,2001
278500,3,2,1570,1998
364950,4,2.5,1930,1995
840000,4,3.5,2840,1986
268000,3,2.5,1550,1991
517534,2,1,833,2006
632925,3,2.5,2990,1978
577500,3,2.5,2000,1995
339000,4,1.5,2390,1920
570000,3,1.75,2910,1967
563500,4,1.75,2085,1964
423000,4,2.25,2200,1962
355000,3,2.25,1860,2012
1550000,5,4.25,6070,1999
482000,2,1,950,1941
625000,3,1.75,1600,1955
538000,3,2.5,2250,1988
380000,3,2.5,2280,1985
375000,2,1,940,1909
245000,3,2.5,1530,1996
310000,5,1.75,2190,1947
1300000,3,2,2350,1976
397000,4,2,1440,1971
365000,3,2.5,2200,2005
328500,4,3,2290,1990
988000,4,3,4040,1987
1000000,4,2.5,2610,1922
237000,3,2.5,1490,2005
525000,4,2.5,2450,2003
749000,4,2.5,1710,1976
722500,5,2.5,4870,1983
843000,3,2.5,3130,1991
438000,2,2,1270,2000
578000,3,1.75,2120,1977
227950,3,1.5,1670,1954
196000,3,2.25,2070,1974
641000,2,1,1420,1953
350000,3,1.5,1250,1980
205000,3,1,940,1960
400000,3,1.75,1920,1968
1030000,3,2.5,3545,2005
505000,3,2,1260,1972
475000,5,2.5,2340,1975
520000,3,2.25,2590,1977
1450000,3,4.5,3970,1977
333500,3,1.75,1220,1965
232000,3,1,1400,1976
691100,3,2.75,2360,1983
811000,3,1.75,1870,1960
551000,3,2.5,2830,2001
496500,3,2.5,2260,1994
705000,3,3,1970,1980
578000,4,2.5,3140,1966
255000,3,1.75,1240,1986
1050000,4,3.5,3450,2007
348000,3,2.25,2570,1989
230000,3,2,1510,1985
359500,4,2.25,2390,1988
330000,3,1,980,1953
80000,1,0.75,430,1912
465000,3,1.75,1480,1954
325000,4,2.5,1850,1997
340500,3,2,2270,1947
342500,3,2.5,1810,1993
290900,2,2,1610,1930
868700,3,4.25,3840,2000
1200000,4,2.75,4110,1928
1150000,4,3.25,4190,2000
859900,4,2.75,3390,2011
520000,4,2.25,1890,2003
460000,3,2.5,1610,2005
438924,3,1.5,1050,1949
315000,2,1,630,1918
590000,4,2.75,2910,1975
378500,4,1.75,1700,1955
328500,3,2.5,1950,1990
849950,3,3,2990,1973
525000,3,1.5,1350,1950
1390000,4,3.25,4860,1993
295000,4,2.5,2160,1978
1070000,6,3.5,4860,1998
207950,2,2,890,1917
699900,4,2.75,2810,2002
1280000,5,2.5,3400,1977
452000,4,1.5,1580,1963
370000,3,2,1680,1987
232000,3,1.75,1300,1968
669950,5,2.5,2820,1960
397500,3,2,1510,1972
490000,2,2.5,1230,2004
725000,4,2,2110,1925
299000,3,2.75,3080,1958
625000,2,1.5,1490,1900
437500,3,2.5,2120,2000
650000,4,2.5,3180,2003
475000,2,1,1490,1929
342000,3,2,1930,1966
1200000,4,2.5,2770,1999
280000,3,1.5,1670,1963
240000,2,1.75,1330,1993
529000,3,1,1210,1924
442000,3,1,1190,1941
615000,2,1,1540,1946
1490000,4,3.75,4030,2006
585000,4,1.75,2430,1981
480000,4,2.5,2600,2005
1100000,5,3.5,4410,1990
290000,4,1,1330,1949
615000,3,1.75,1900,1951
300000,2,1,1100,1950
308000,3,1,1980,1932
750000,3,2.5,2400,2001
2250000,4,2.25,4760,1916
890000,4,3.25,3180,2005
288000,3,1,1190,1958
190000,2,1,630,1943
515000,5,3,2530,2005
235000,4,1.5,1690,1930
275000,2,1,940,1951
727500,2,2,1240,1952
650000,4,2.5,3040,2003
1600000,6,5,6050,2001
365000,4,1,1590,1944
662000,3,1.75,2500,1984
270500,3,2.5,1780,1978
200000,2,1.5,1360,1978
970000,4,3.25,4740,1987
160000,3,1.5,1010,1962
204000,3,1,1040,1971
358000,3,2.25,1610,1985
452000,4,1.75,1570,1979
595000,2,2,1510,1900
249000,3,2,1360,1994
346900,4,2.5,1970,1999
2130000,3,2.5,5403,1976
280000,4,2.5,1560,2003
318888,4,1.75,2320,1973
530000,3,2.25,2120,1967
375000,3,2.25,2120,1983
910000,4,2.5,3350,1988
782000,4,2.5,2380,1991
259950,2,2,1070,2008
315000,4,2.75,2300,1979
215000,2,1,1320,1943
705000,3,1.75,2180,1946
1450000,3,3,4380,1952
451000,3,1.75,1790,1949
261000,2,1,750,1943
396000,3,1.5,1300,1956
725000,4,2.5,2990,1999
1950000,7,3.5,4640,1965
238000,4,1,1400,1959
750000,6,1.75,2750,1973
331500,4,2.5,2050,1998
460000,4,3,2230,1978
404950,4,2.25,2340,1982
880000,3,2.5,2870,2014
863000,4,2.5,4120,1997
638700,3,1.75,2080,1960
435000,3,2.5,1840,2008
260000,3,1,1180,1959
671500,5,2.75,2160,1927
610000,3,1,1180,1907
405000,2,0.75,1160,1937
338900,4,2.5,1830,2003
720000,4,4,3200,2004
442000,5,3,2560,1927
650000,5,2.75,2550,1902
263500,3,1.75,1330,1981
300000,2,1,1220,1963
266000,3,2.5,1805,2009
930000,4,4,6050,2009
530000,4,2.5,2320,2004
180000,3,1,1384,1965
619000,3,2.5,2720,2005
264000,3,1.5,1820,1962
730000,2,2.25,2130,1941
439000,4,2.25,2060,1975
268500,4,1.75,1420,1981
330000,3,1.75,1510,1985
640000,3,2.5,2160,1903
900000,3,2.5,3180,1978
370000,3,2.25,2110,1985
685000,3,2,2060,1931
505000,3,1.5,1830,1981
265000,3,1.75,1820,1966
290000,3,2.5,1610,2006
296000,4,2.5,1780,2006
360000,4,2.5,1840,1996
240500,3,1.75,1460,1997
372500,2,2.5,1400,2007
595000,3,2.5,3370,2004
515000,4,3,3590,1997
1220000,4,2.25,3200,1962
507000,2,1.75,1670,2004
399950,4,2,2420,1984
185000,3,1.75,1430,1994
460000,3,1.75,1440,1980
435500,3,2.25,1450,1985
469000,4,2.75,3550,1966
531000,2,3,1270,2000
443500,2,1,940,1949
223000,3,2,1670,1990
590000,4,3.5,3100,1996
340000,2,2.5,1100,1997
650000,3,2,1870,1925
533600,3,2.5,1930,1990
695000,3,2.75,2540,2005
242000,3,1.75,1280,1988
425000,3,2.25,1820,1967
525000,3,2.25,1490,1981
485000,3,2.5,1880,1988
175000,3,1,1250,1971
210000,3,2,1440,1983
260000,3,2.5,1920,1989
577000,3,2.5,2060,1976
200000,3,1.5,1210,1958
605000,2,1.75,1760,1927
325000,3,1,990,1947
289500,3,1,960,1944
559950,3,2.5,1660,2014
1040000,3,1.75,1900,1941
543500,3,2.25,1270,1970
480000,4,2.25,3250,1983
218000,3,1,960,1982
565000,2,1.75,1330,1914
426700,3,1.75,2080,1968
650000,3,2.5,2690,1957
542000,2,1,890,1910
415000,3,1.75,1070,1977
214000,3,1,1200,1953
245000,3,1.5,1360,1949
314500,3,2,2050,1993
1120000,3,1.5,3000,1924
378000,2,2,1300,1963
305000,4,2.5,2250,1982
595000,5,2.75,3740,1978
729500,3,2.5,1660,2015
430000,3,2.5,2360,2003
240000,3,1.75,1760,1987
545000,3,1.75,1680,1916
530000,3,1.75,1320,1918
157000,1,1,870,1939
425000,4,1,1260,1925
220000,3,1,1000,1944
521000,4,1.75,2020,1976
325000,3,1,1920,1952
597500,3,2,2150,1911
337000,3,2.5,1470,1999
1000000,3,2.5,3180,1991
3070000,3,2.5,3930,1957
495000,3,1,990,1943
748000,4,3.5,2770,2001
888000,3,1.5,1250,1953
269900,3,1.75,1140,1986
496500,4,2.5,2250,1967
475000,3,2.5,1640,1969
312000,3,1.5,1255,2004
323000,3,1,1290,1976
331000,3,1.75,1300,1986
306000,3,1.5,1220,2007
655000,4,2.5,2630,2002
290000,3,1.5,1950,1959
1250000,4,3.25,3160,1965
460000,3,1.75,1550,1949
435000,4,2.5,1700,1940
664000,4,2.75,2510,1978
865000,4,1.75,1800,1921
385000,3,1.75,1800,1968
497000,3,2.25,1870,1975
280000,2,1,1010,1925
188000,2,1.5,1120,1924
478500,3,1,2090,1969
1150000,4,3.5,4370,2001
222000,3,2,1440,1981
799000,4,3,2580,1984
609900,4,2.5,3190,2006
413000,4,3.5,2380,1995
400000,4,1,1420,1930
802541,5,2.75,2990,2014
320000,3,2.5,2680,1990
507000,4,2.5,2730,2006
387500,3,1,1220,1946
396000,3,1,1500,1967
373000,3,1.75,1830,1958
1480000,5,2.5,4570,1965
359900,4,2.25,2470,1983
410000,2,1,800,1927
690000,4,2.5,2900,1992
245000,3,2,1410,1985
700000,5,2.5,2830,1979
268000,4,1.75,1680,1977
225000,3,1.75,1760,1979
980000,4,2.25,2240,1976
795000,2,1,1380,1905
195000,2,1,820,1953
480000,4,2,2180,1950
485000,4,2,1400,1900
130000,2,1,880,1928
325000,2,1,1060,1946
440000,3,1.75,1530,1984
550000,4,1.75,2480,1958
310000,3,1.75,1490,1967
530000,3,2.5,3660,1989
390000,4,2.5,2340,1993
243000,3,1.75,1450,1981
639000,4,2.5,2210,1990
215000,4,1,1130,1969
405000,5,1.75,1550,1961
250000,4,1.75,1710,1968
405500,3,1.5,1010,1954
452000,6,2.25,2660,1937
730000,6,2.25,2660,1937
267000,3,2,1300,1994
289950,3,2.5,1670,2002
565000,2,1,960,1911
1580000,4,3.25,4670,1988
636000,3,2.5,2140,2007
350000,5,3,2520,2004
320000,3,1.5,1650,1978
210000,2,1.75,1440,1978
245000,2,1,1050,1950
328000,3,1.75,1470,1983
985000,4,2.25,4230,1989
501000,3,1.75,1970,1976
315000,3,2.25,1540,1992
403000,3,2.75,2090,2012
550000,3,2,2380,1934
347500,4,2.5,2156,2012
365000,4,2.25,2070,1986
588000,3,1,1910,1951
605000,3,1.75,1920,1977
1300000,3,3.25,3400,1937
233000,3,2,1400,1974
360000,4,2.5,2210,1997
459000,2,1.75,1170,1929
740000,3,2,2100,1995
305000,3,1,1160,1967
395000,3,1,1500,1925
560000,4,2.5,2940,2000
650000,4,1.75,2010,1963
449950,3,2.5,2170,2003
517500,3,1.5,1430,1940
435000,4,1.5,1510,1970
329999,3,1,1150,1952
950000,3,1.75,2150,1960
447000,3,1,1370,1944
699800,2,2.5,2380,2010
850000,3,1.75,1370,1911
316500,3,1.75,1600,1979
942500,5,3.5,3750,1981
1310000,2,2.25,3950,1991
856600,4,2.25,2400,1964
405600,5,1.5,2830,1918
565000,4,2.5,2440,1996
400000,3,2.25,1190,2008
330000,3,2,1400,1997
374950,4,2.75,2730,2005
405300,3,2.75,2390,1983
560000,3,2.25,2060,1984
824000,4,2.25,2490,1961
260000,3,1.75,1100,1984
760000,4,2.5,2430,1965
405000,3,2.5,3170,1995
429900,4,2.5,2640,1987
341500,3,1.5,1130,1961
465250,5,2,1940,1957
450000,2,2,1100,1912
390000,3,1,1200,1955
420000,3,2.25,2000,1963
269950,3,2.5,1890,2002
493000,4,2,1910,1910
370000,4,2.5,2710,1998
2250000,5,4.25,4860,1905
305000,3,1,1250,1967
400000,3,1.75,1590,1938
320000,3,1.5,1240,2009
715000,4,1,2000,1911
650000,6,2.75,3610,1966
218000,5,1.75,1930,1966
500000,2,1,1280,1964
460000,4,2,2090,1984
232500,3,1.5,1940,1969
408200,3,2.5,1800,1990
522000,3,1.75,1730,1980
675000,4,2.5,2810,1982
1360000,4,3.5,3550,1999
249950,4,1,1330,1952
210000,2,1,750,1950
429950,4,1,1760,1947
737500,4,2.5,3200,1993
710000,4,2,1740,1958
470000,3,2.5,2100,1999
1100000,4,3.5,4270,1993
650000,3,2,1340,1913
1220000,4,2.5,3190,1967
422120,3,2.5,1630,1987
625000,5,2.5,2990,2007
385200,4,1,1550,1954
500000,3,2.25,1690,1989
308000,4,2.25,1960,1989
565000,3,2.75,2390,1977
581000,3,2.5,2600,2004
361000,3,2,1950,1999
345000,3,1,1250,1964
419000,2,2.25,1180,2008
347000,3,2.5,1680,2004
625000,4,2.25,2220,1989
2400000,4,4.25,4890,1999
379000,3,3.25,2660,2014
310000,3,1.5,1150,1988
250000,2,2,1130,1941
682000,5,2.75,2760,2005
246500,3,2,1430,1992
325000,3,1,1490,1932
310950,4,2.5,2030,2004
1100000,3,2,3010,1931
287500,3,1,1810,1954
431000,3,1,1810,1954
226000,3,1,970,1968
825000,3,1.75,2010,1926
175000,4,1,1300,1947
465750,3,1.5,1260,1959
659000,4,2.25,2610,1983
595000,3,1.75,1910,1941
350000,3,2.25,1780,1987
270000,4,2.25,1900,1975
662500,6,2.25,2450,1957
249900,3,1.75,1380,1939
324500,3,1.75,1920,1977
430000,2,1.75,1350,2004
419950,2,1.75,1350,2004
285000,4,1.75,2510,1962
332000,4,2.5,2470,2002
282000,4,1.75,1660,1956
320000,3,1,1340,1987
428750,3,1,1620,1911
330000,3,2.25,2300,1977
456500,4,3.5,2000,2008
352000,3,2.25,1640,1972
664000,4,2,1530,1912
628000,3,1.75,4000,1987
512000,3,1.75,1610,1977
254000,3,2,2070,1969
535800,4,2.5,1900,1994
287653,3,1,1050,1960
438000,3,2.5,1520,2006
450000,4,1.75,2390,1949
327000,5,2.75,2400,1998
370500,4,2.5,1790,2005
265000,3,2.5,1720,1993
450000,4,2.75,2980,1979
425000,3,1,1520,1988
166600,3,1.75,1150,1977
245000,1,0.75,380,1963
565000,3,1,910,1951
539900,3,1.75,1650,1976
910000,3,3.5,2480,2010
280000,4,2.5,2050,1990
275000,3,2.25,1420,1989
467000,3,2.5,3460,2001
457500,3,2.5,1500,1996
381156,2,1,1320,1908
289999,5,2.5,2180,1977
642450,3,1.75,1830,1919
469950,3,2.25,1620,1962
795000,3,2,2920,1975
785000,4,2.5,3300,1984
860000,3,2.25,3060,1983
1100000,0,0,3064,1990
147500,3,1,1530,1959
390000,3,2,1910,1978
229000,3,1,1020,1954
185000,3,1,1150,1932
414900,3,1.5,1260,1941
200000,4,2,1920,1914
225000,4,2.25,1800,1969
720000,3,1.75,2040,1924
930000,4,2.5,2200,1908
1270000,5,2.5,3200,1952
700000,5,3.25,2400,1928
466000,2,1.5,1140,2005
374000,3,1.5,1330,1976
480000,3,2.5,1940,1994
740000,3,2.5,3000,1995
1010000,4,1,1820,1923
395000,4,2.5,2910,2002
340000,2,1,1090,1954
209000,3,2,1230,2003
431650,5,2.5,1710,1962
980000,5,2.5,3160,1971
660000,3,2.5,2680,1993
730000,4,2.25,2190,1977
291500,3,1.75,1260,1988
905000,4,3.5,2970,1997
800000,4,2.5,2570,1993
839900,4,3.5,3810,2013
200000,1,1.5,1010,2007
300000,3,2,1480,1979
530000,3,1.75,1250,1942
314950,3,2.25,1654,1995
255000,3,1.75,1410,1960
550000,5,2.75,2160,1950
435000,3,1,1400,1917
234000,3,1.75,1420,1966
615000,4,2.25,2500,1975
205000,3,2,1410,1985
384000,4,1.75,2100,1955
324000,3,2.5,1750,1994
645000,3,1.75,2070,1946
570000,3,3.25,1570,2007
324000,3,2.5,1920,1999
270000,2,1,1000,1943
290000,5,1.5,2120,1962
250000,3,2,1440,1965
342000,3,1.75,1660,1990
255000,3,1.5,1340,1958
800000,3,2.25,2380,1972
451000,3,1.75,1560,1926
990000,4,2.5,2780,1967
288400,4,2.5,1860,1983
420000,3,1.5,2390,1920
359000,2,2.75,1370,2009
390000,4,3,2570,1988
300000,3,2.5,1320,2005
545000,5,2.5,2520,1981
288349,3,1,1250,1972
299900,3,2.25,1560,1985
891000,4,2,2330,1925
1200000,3,2,3660,1947
378000,4,2.5,2790,2004
299995,2,1,1060,1951
253000,3,2.5,2020,1994
350000,3,2.25,1580,1979
565000,4,3,2020,1900
315000,2,1,970,1908
570000,4,3,1490,1915
971000,5,3.5,4390,2005
915000,5,2.5,2750,1910
419000,4,1.5,2150,1950
260000,4,1.75,1810,1977
1320000,3,3,2230,1990
369950,3,1,2430,1977
1030000,3,2.5,3680,1994
435000,5,1,1410,1929
601000,3,1.75,1330,1958
460500,3,1,1490,1963
720000,3,2.5,2020,2000
851000,4,2.5,3130,1996
550000,4,3,2670,1916
700000,4,1,1980,1920
323000,3,1.75,2100,1963
345500,3,1,1350,1944
378000,4,1.5,2140,1959
650000,4,2,2208,1917
385000,3,2,1010,1982
425000,2,1,970,1910
210000,4,2,1520,1920
630000,4,2.5,2740,1993
335000,3,1.75,1570,1953
196500,3,1,1320,1966
582800,4,2.75,2550,1986
440000,3,1.75,1560,1983
752500,4,2.25,2360,1974
532500,3,1.75,1330,1909
265000,3,1,1070,1950
397500,3,1.25,1510,1961
