1
500
1350000,4800
799000,2510
365500,1410
252350,1650
403950,2120
385000,2040
345000,1550
490000,1980
330000,1600
927000,3300
1120000,3840
330000,1220
530000,2720
365000,1940
378750,2160
269900,1530
557000,1710
360000,3730
352000,940
437000,1750
322500,1820
650000,1510
450000,1290
278500,1570
364950,1930
840000,2840
268000,1550
517534,833
632925,2990
577500,2000
339000,2390
570000,2910
563500,2085
423000,2200
355000,1860
1550000,6070
482000,950
625000,1600
538000,2250
380000,2280
375000,940
245000,1530
310000,2190
1300000,2350
397000,1440
365000,2200
328500,2290
988000,4040
1000000,2610
237000,1490
525000,2450
749000,1710
722500,4870
843000,3130
438000,1270
578000,2120
227950,1670
196000,2070
641000,1420
350000,1250
205000,940
400000,1920
1030000,3545
505000,1260
475000,2340
520000,2590
1450000,3970
333500,1220
232000,1400
691100,2360
811000,1870
551000,2830
496500,2260
705000,1970
578000,3140
255000,1240
1050000,3450
348000,2570
230000,1510
359500,2390
330000,980
80000,430
465000,1480
325000,1850
340500,2270
342500,1810
290900,1610
868700,3840
1200000,4110
1150000,4190
859900,3390
520000,1890
460000,1610
438924,1050
315000,630
590000,2910
378500,1700
328500,1950
849950,2990
525000,1350
1390000,4860
295000,2160
1070000,4860
207950,890
699900,2810
1280000,3400
452000,1580
370000,1680
232000,1300
669950,2820
397500,1510
490000,1230
725000,2110
299000,3080
625000,1490
437500,2120
